,Date,Sulfa-Trimetho,Amoxy-Clav,Gentamicin,Cefuroxime,Ciprofloxacin,Cefotaxime,Ampicillin,Ceftazidime,Cefepime,Cefoxitin,Tetracycline,Amikacin,Tobramycin,Azithromycin,Penicillin,Nitrofurantoin,Pip-Tazo,Clindamycin,Levofloxacin,Imipenem,Meropenem,Tigecycline,Cloxacillin,Fucidin,Rifampicin,Moxifloxacin,Fosfomycin,Doripenem,Teicoplanin,Colistin,Ertapenem,Ofloxacin,Vancomycin,Streptomycin HL,Chloramphenicol,Voriconazole,Mupirocin,Naladixiic Acid,Telithromycin,Fluconazole,Ceftazidime-avibactam,Minocycline,Daptomycin
267,2018-09-25,0.75,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,None,0.5,0.5,0.5,0.0,0.5,0.5,0.0,None,None,0.5,0.0,None,1.0,0.5,1.0,0.0,0.0,0.0,0.0,None,0.5,0.0,1.0,0.5,None,0.0,None,1.0,None,None,None,0.0,None,None,None,None
268,2018-09-26,0.6,0.2857142857142857,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,0.0,None,None,None,None
269,2018-09-27,0.2727272727272727,0.4,0.375,0.45454545454545453,0.125,0.0,0.4,0.0,0.0,0.2,0.2,0.25,0.0,0.4,1.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.25,0.5,0.3333333333333333,1.0,None,0.0,None,0.0,None,0.0,None,None,0.0,None,None,None,0.0,None,None,None
270,2018-09-28,0.0,0.4,0.0,0.5,0.0,0.3333333333333333,0.5,1.0,1.0,1.0,0.5,0.0,None,1.0,0.0,1.0,1.0,None,0.0,0.0,0.0,0.0,None,None,None,0.0,0.0,None,0.0,None,0.0,None,0.0,0.0,None,None,None,None,1.0,None,None,None,None
271,2018-09-29,1.0,1.0,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.0,None,0.0,None,None,None,0.0,1.0,None,None,0.0,0.0,0.0,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
272,2018-09-30,1.0,0.5,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,None,0.0,0.0,None,None,None,0.0,None,None,0.0,0.0,0.0,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
273,2018-10-01,0.2857142857142857,0.3333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.25,None,None,1.0,0.3333333333333333,0.0,0.0,None,0.25,None,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,0.3333333333333333,None,None,None,None
274,2018-10-02,0.3333333333333333,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.4,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,None,0.0,None,0.0,None,0.0,None,None,None,None,None,0.3333333333333333,None,None,None,None
275,2018-10-03,0.0,0.5,None,0.0,0.0,None,None,None,None,0.0,None,None,None,None,None,1.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
276,2018-10-04,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
277,2018-10-05,0.375,0.6153846153846154,0.25,0.5714285714285714,0.375,0.2857142857142857,None,0.0,0.3333333333333333,0.6,0.5,0.0,0.0,0.5,1.0,0.3333333333333333,0.2,0.0,0.5,0.0,0.0,0.3333333333333333,0.5,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,1.0,None,None,None,0.0
278,2018-10-06,0.5,0.5,None,0.0,0.5,None,None,None,None,0.0,None,None,None,None,None,0.0,None,None,0.5,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
279,2018-10-07,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
280,2018-10-08,0.3,0.4,0.25,0.3333333333333333,0.5,0.14285714285714285,None,0.0,0.3333333333333333,0.5,0.6,0.0,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.5714285714285714,0.3333333333333333,0.0,0.0,None,1.0,0.2,0.2,0.6,0.0,0.0,0.0,None,0.0,None,0.0,None,None,0.0,None,None,None,0.0,None,None,0.0
281,2018-10-09,0.6666666666666666,0.6,0.5,0.5,0.3333333333333333,0.5,1.0,0.5,0.5,0.0,None,0.0,0.0,None,1.0,0.5,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,1.0,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
282,2018-10-10,0.5,0.4,0.0,0.5,0.0,0.5,None,None,1.0,0.5,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,0.0,0.0,None,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
283,2018-10-11,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,None,0.0,None,None,None,0.5,0.0,None,None,0.0,0.0,0.5,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
284,2018-10-12,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.5,1.0,1.0,1.0,0.5,0.0,0.0,None,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,None,0.0,None,0.0,None,0.0,None,None,None,None,None,0.0,None,None,None,0.0
285,2018-10-13,None,None,0.0,None,0.0,1.0,None,0.0,0.0,None,None,1.0,None,None,None,None,0.0,None,None,0.0,0.0,1.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
286,2018-10-14,0.5,0.0,0.0,0.0,0.0,0.0,None,None,None,None,0.0,None,None,1.0,None,None,None,1.0,None,None,None,None,0.0,1.0,0.0,0.0,None,None,0.0,None,None,None,0.0,None,None,None,1.0,None,1.0,None,None,None,None
287,2018-10-15,0.42857142857142855,0.6666666666666666,0.2,0.3333333333333333,0.625,0.3333333333333333,0.0,0.0,0.25,0.4,0.0,0.25,1.0,0.3333333333333333,None,0.2,0.0,1.0,0.5,0.25,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,0.3333333333333333,None
288,2018-10-16,0.42857142857142855,0.45454545454545453,0.25,0.42857142857142855,0.14285714285714285,0.16666666666666666,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,None,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,1.0,None,None,None,None
289,2018-10-17,0.3,0.38461538461538464,0.0,0.125,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.0,None,0.7142857142857143,None,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.2857142857142857,0.0,None,0.0,None,0.0,None,0.0,None,None,None,None,None,1.0,None,None,None,None
290,2018-10-18,0.25,0.5,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.25,None,0.0,1.0,None,None,0.3333333333333333,0.3333333333333333,None,1.0,0.0,0.0,0.0,None,None,None,None,0.0,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
291,2018-10-19,0.2,0.6,0.0,0.25,0.0,0.25,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.5,0.0,0.0,0.0,None,0.0,None,0.0,None,None,0.0,None,None,None,0.0,None,None,0.0
292,2018-10-20,0.75,0.5,0.0,0.0,0.6666666666666666,None,None,None,None,0.0,None,None,None,1.0,1.0,0.0,None,0.0,0.6666666666666666,None,None,None,0.0,0.0,0.0,None,0.0,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None
293,2018-10-21,1.0,1.0,1.0,1.0,1.0,1.0,None,None,1.0,1.0,None,0.0,None,None,None,1.0,0.0,None,1.0,0.0,0.0,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
294,2018-10-22,0.0,0.0,0.0,None,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,0.0,None,None,None,None,0.0,0.0,0.0,0.0,None,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None
295,2018-10-23,0.5,0.2,0.2,0.16666666666666666,0.1111111111111111,0.0,0.3333333333333333,0.0,0.0,0.0,0.2,0.0,0.0,0.3333333333333333,0.0,0.0,0.25,1.0,None,0.0,0.0,0.0,None,None,None,0.0,None,0.0,0.0,None,0.0,None,0.0,0.0,None,None,None,None,0.16666666666666666,None,None,None,None
296,2018-10-24,0.7777777777777778,0.5833333333333334,0.75,0.14285714285714285,0.2857142857142857,0.3333333333333333,1.0,0.0,0.5,0.16666666666666666,None,0.0,None,1.0,1.0,0.0,0.0,0.5,0.4,0.0,0.0,0.0,1.0,0.5,1.0,None,0.0,0.0,None,None,0.0,None,0.0,None,None,None,None,0.0,None,None,None,None,None
297,2018-10-25,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,1.0,None,0.5,0.5,0.5,0.5,0.0,None,0.5,None,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,None,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
298,2018-10-26,0.14285714285714285,0.3,0.0,0.4444444444444444,0.16666666666666666,0.0,0.0,0.0,0.0,0.25,0.0,0.0,None,0.3333333333333333,None,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.0,None,0.0,None,None,None,None,None,0.5,None,None,None,None
299,2018-10-27,0.0,0.0,None,None,0.0,0.0,0.0,None,None,None,1.0,None,None,None,0.0,None,None,1.0,None,None,None,0.0,None,None,None,0.0,None,None,None,None,None,None,0.0,None,None,None,None,0.0,None,None,None,None,None
300,2018-10-28,0.6,0.2857142857142857,0.3333333333333333,0.25,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,None,0.0,None,None,None,0.0,0.0,None,0.5,0.0,0.0,0.0,None,None,None,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
301,2018-10-29,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.4,0.5,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.0,None,0.0,0.0,None,None,0.0,0.0,None,1.0,0.0,0.0,0.6666666666666666,None,None,None,None,0.0,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
302,2018-10-30,0.3333333333333333,0.5,0.5,0.4,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.0,0.0,0.0,None,0.0,None,0.0,0.5,None,None,0.0,0.0,0.0,None,None,None,0.0,None,None,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,None,None
303,2018-10-31,0.375,0.5714285714285714,0.3333333333333333,0.625,0.42857142857142855,0.4,1.0,0.25,0.4,0.42857142857142855,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
304,2018-11-01,0.8571428571428571,1.0,0.6666666666666666,1.0,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.6,0.5,0.6666666666666666,0.75,None,0.0,0.3333333333333333,None,0.5,0.0,0.6666666666666666,1.0,1.0,0.5,1.0,None,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
305,2018-11-02,0.4,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,None,0.0,1.0,0.0,None,None,None,0.0,None,0.0,None,None,None,None,None,0.0,None,None,None,None
306,2018-11-03,0.0,0.0,0.5,0.0,1.0,0.0,None,0.0,0.0,None,0.0,1.0,1.0,0.6666666666666666,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.5,None,0.0,0.0,None,None,None,0.0,None,None,None,None,None,1.0,None,None,None,None
307,2018-11-04,0.0,0.25,0.0,0.4,0.3333333333333333,0.0,0.5,0.0,0.0,0.3333333333333333,None,0.0,None,None,None,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
308,2018-11-05,0.0,0.0,0.0,0.0,0.0,None,None,None,None,0.0,0.0,None,None,1.0,None,0.0,None,1.0,0.0,None,None,None,1.0,0.0,0.0,1.0,0.0,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,None,None,0.0
309,2018-11-06,0.5,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,None,0.0,None,None,None,0.5,0.0,None,0.0,0.0,0.0,None,None,None,None,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
310,2018-11-07,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,None,0.0,None,None,None,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
311,2018-11-08,0.3333333333333333,0.0,0.5,0.0,0.5,0.0,None,None,None,None,0.3333333333333333,None,None,1.0,1.0,None,None,0.5,None,None,None,None,0.5,0.0,0.5,0.6666666666666666,None,None,0.0,None,None,None,0.0,None,None,None,None,None,1.0,None,None,None,None
312,2018-11-09,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,0.0,0.0,1.0,None,0.0,0.0,0.0,0.0,1.0,0.0,0.0,None,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,0.0,None,None,None
313,2018-11-10,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
314,2018-11-11,0.2,0.3333333333333333,0.0,0.0,0.5,0.0,None,None,None,0.0,0.0,None,None,0.5,0.6666666666666666,0.0,None,0.6666666666666666,0.5,None,None,None,1.0,1.0,0.0,0.0,0.0,None,0.0,None,None,None,0.0,None,None,None,None,None,0.0,None,None,None,None
315,2018-11-12,0.3333333333333333,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,0.0,0.0,None,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,None,None
316,2018-11-13,0.6,0.3333333333333333,0.5,0.0,0.0,0.0,None,None,None,0.0,0.3333333333333333,None,None,0.3333333333333333,1.0,0.0,None,0.0,0.0,None,None,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,None,0.0,None,None,None,0.0,None,None,None,None,None,0.0,None,None,None,None
317,2018-11-14,0.75,0.6666666666666666,0.4,0.3333333333333333,0.4,0.5,0.5,0.25,0.4,0.5,None,0.0,0.5,None,None,0.3333333333333333,0.2,None,1.0,0.0,0.0,0.0,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
318,2018-11-15,0.5,0.42857142857142855,None,0.0,0.3333333333333333,0.0,None,None,None,0.0,None,None,None,None,None,0.0,None,None,0.25,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
319,2018-11-16,0.3333333333333333,0.42857142857142855,0.14285714285714285,0.08333333333333333,0.0,0.14285714285714285,0.0,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.0,0.0,0.5,0.5,None,0.4,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,0.0,None,None,None,None
320,2018-11-17,0.6,0.42857142857142855,0.5,0.3333333333333333,0.0,0.5,None,0.5,0.5,0.3333333333333333,0.5,0.0,0.5,1.0,None,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
321,2018-11-18,0.0,0.0,0.0,1.0,0.0,0.0,None,0.0,0.0,1.0,None,0.0,None,None,None,0.0,0.0,None,None,0.0,0.0,0.0,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
322,2018-11-19,0.0,0.14285714285714285,0.0,0.0,0.3333333333333333,0.0,None,None,None,0.0,0.0,None,None,0.0,1.0,0.5,None,None,1.0,None,None,None,0.0,None,None,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,0.0,None,None,None,None
323,2018-11-20,0.6,0.625,0.0,0.25,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,1.0,None,None,None,None
324,2018-11-21,0.6666666666666666,0.375,0.2,0.1,0.16666666666666666,0.2,0.75,0.0,0.2,0.16666666666666666,None,0.0,None,None,None,0.3333333333333333,0.0,None,0.5,0.0,0.0,0.0,None,None,None,None,0.0,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
325,2018-11-22,0.5,0.6666666666666666,0.5,0.3333333333333333,0.5,0.5,0.0,0.0,0.5,0.5,None,0.0,None,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,None,None,None,None,0.0,None,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
326,2018-11-23,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,None,0.0,None,1.0,1.0,0.0,0.0,1.0,None,0.0,0.0,0.0,1.0,0.0,0.0,None,None,None,None,None,0.0,None,0.0,None,None,None,None,None,None,None,None,1.0,None
327,2018-11-24,0.6666666666666666,1.0,0.6666666666666666,1.0,0.0,0.5,1.0,0.5,0.5,0.5,None,0.5,1.0,None,1.0,0.5,0.0,None,None,0.0,0.0,0.0,1.0,None,None,None,None,None,1.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
328,2018-11-25,0.0,0.25,None,0.0,0.0,0.0,None,None,None,0.0,None,None,None,0.0,0.0,0.0,None,0.0,0.0,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,None,None,None,None,None,0.0,None,None,None,None
329,2018-11-26,0.5,0.5,0.0,0.0,0.0,None,None,None,None,0.0,0.0,None,None,0.0,None,0.5,None,0.0,0.0,None,None,None,0.0,0.0,0.0,0.0,0.5,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None
330,2018-11-27,0.2,0.4,0.25,0.5,0.0,1.0,None,1.0,1.0,0.5,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
331,2018-11-28,0.75,0.14285714285714285,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,None,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,0.0,None,None,None,0.0,None,0.0,None,None,None,None,None,1.0,None,None,None,None
332,2018-11-29,1.0,0.0,None,0.0,None,0.0,None,None,None,None,0.0,None,None,0.5,0.0,None,None,0.5,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,0.0,None,None,None,None,None,0.0,None,None,None,None
333,2018-11-30,0.0,0.0,1.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,1.0,1.0,1.0,None,None,0.0,None,0.0,0.0,0.0,None,None,None,None,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,1.0,None,None,None,None
334,2018-12-01,0.16666666666666666,0.5714285714285714,0.0,0.25,0.16666666666666666,0.2,0.6666666666666666,0.0,0.2,0.4,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
335,2018-12-02,1.0,1.0,None,0.0,0.0,None,None,None,None,0.0,None,None,None,None,None,0.0,None,None,0.5,None,None,None,None,None,None,None,0.0,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None
336,2018-12-03,0.6,0.5714285714285714,1.0,0.0,0.2,0.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,None,0.5,0.0,None,0.0,0.5,0.5,0.0,None,None,None,0.0,0.0,None,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,0.0,None
337,2018-12-04,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,None,0.0,None,None,None,0.5,0.0,None,None,0.0,0.0,0.0,None,None,None,None,None,None,None,None,0.0,None,None,None,None,0.0,None,None,None,0.0,None,None,None
338,2018-12-05,0.5,0.4,0.0,0.0,0.2,0.25,0.3333333333333333,0.0,0.0,0.0,None,0.0,None,None,None,0.0,0.0,None,0.0,0.0,0.0,0.25,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
339,2018-12-06,0.25,1.0,0.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,0.0,0.0,None,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,0.0,0.0,None,0.0,None,0.0,None,None,0.0,None,None,None,0.0,None,None,None
340,2018-12-07,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,None,0.0,None,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,None,0.0,None,None,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
341,2018-12-08,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
342,2018-12-09,0.0,0.0,None,0.0,0.0,None,None,None,None,0.0,None,None,None,None,None,1.0,None,None,0.0,None,None,None,None,None,None,None,1.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
343,2018-12-10,0.4,0.4,0.0,0.0,0.3333333333333333,0.0,None,None,None,0.0,0.0,None,None,0.3333333333333333,1.0,0.0,None,0.0,0.5,None,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,None,None,0.0,None,None,None,None,None,1.0,None,None,None,None
344,2018-12-11,0.25,0.125,0.0,0.0,0.0,0.0,None,None,None,0.0,0.0,None,None,0.16666666666666666,0.25,0.0,None,0.25,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,None,None,0.0,None,None,None,None,None,0.0,None,None,None,None
345,2018-12-12,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,None,0.0,None,None,None,1.0,0.0,None,None,0.0,0.0,0.0,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
346,2018-12-13,0.6,0.5,0.5,0.0,0.2,None,0.0,None,None,0.0,0.5,None,None,1.0,0.0,0.0,None,0.0,0.25,None,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,None,None,0.0,0.0,None,None,None,None,None,None,None,None,None
347,2018-12-14,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,None,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
348,2018-12-15,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,None,0.0,None,None,None,0.0,0.0,None,None,0.0,0.0,0.0,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
349,2018-12-16,0.5,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.25,0.0,None,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
350,2018-12-17,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
351,2018-12-18,0.0,0.5,0.0,0.5,0.0,0.0,None,None,0.0,0.5,0.0,1.0,None,0.0,None,0.5,None,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
352,2018-12-19,0.25,0.75,0.0,0.5,0.0,0.0,0.6666666666666666,0.25,0.25,0.0,None,0.0,0.0,0.0,1.0,0.0,0.25,0.0,None,0.25,0.25,0.0,0.0,0.0,0.0,None,None,1.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
353,2018-12-20,0.0,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
354,2018-12-21,0.3333333333333333,0.5,0.3333333333333333,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,None,1.0,None,0.0,0.0,0.0,None,0.0,0.0,0.0,1.0,0.0,0.0,1.0,None,None,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
355,2018-12-22,0.0,0.5,None,0.0,0.0,None,None,None,None,0.0,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
356,2018-12-23,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
357,2018-12-24,0.5,None,1.0,None,1.0,None,None,None,None,None,1.0,None,None,1.0,1.0,None,None,1.0,None,None,None,None,1.0,0.0,1.0,1.0,None,None,0.5,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None
358,2018-12-25,1.0,0.5,None,0.0,1.0,None,None,None,None,0.0,None,None,None,None,None,0.0,None,None,1.0,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
359,2018-12-26,0.0,1.0,1.0,1.0,0.0,1.0,None,None,1.0,1.0,None,0.0,None,None,None,0.0,0.0,None,0.0,0.0,0.0,None,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
